.pred_0,.pred_1
0.6519186198711395,0.3480813801288605
0.5240646600723267,0.47593533992767334
0.5906721353530884,0.4093278646469116
0.09686058759689331,0.9031394124031067
0.23372381925582886,0.7662761807441711
0.8932672217488289,0.10673277825117111
0.017725586891174316,0.9822744131088257
0.7453162968158722,0.2546837031841278
0.13421964645385742,0.8657803535461426
0.6949267089366913,0.3050732910633087
0.4963551163673401,0.5036448836326599
0.5969633460044861,0.4030366539955139
0.432434618473053,0.567565381526947
0.7662273198366165,0.23377268016338348
0.6426397562026978,0.35736024379730225
0.6027916669845581,0.3972083330154419
0.6897474527359009,0.3102525472640991
0.028269410133361816,0.9717305898666382
0.10637974739074707,0.8936202526092529
0.2460041642189026,0.7539958357810974
0.057027578353881836,0.9429724216461182
0.38278722763061523,0.6172127723693848
0.08734065294265747,0.9126593470573425
0.3981715440750122,0.6018284559249878
0.3095034956932068,0.6904965043067932
0.6311556696891785,0.36884433031082153
0.019635558128356934,0.9803644418716431
0.7927409410476685,0.20725905895233154
0.23957520723342896,0.760424792766571
0.5845989882946014,0.41540101170539856
0.2521389126777649,0.7478610873222351
0.5516766905784607,0.4483233094215393
0.5190628468990326,0.4809371531009674
0.09463822841644287,0.9053617715835571
0.7444941997528076,0.2555058002471924
0.2865779995918274,0.7134220004081726
0.5704906582832336,0.42950934171676636
0.042722344398498535,0.9572776556015015
0.42641204595565796,0.573587954044342
0.3785446882247925,0.6214553117752075
0.08065938949584961,0.9193406105041504
0.08627498149871826,0.9137250185012817
0.5952863693237305,0.40471363067626953
0.2353084683418274,0.7646915316581726
0.5193026661872864,0.4806973338127136
0.017299115657806396,0.9827008843421936
0.3133765459060669,0.6866234540939331
0.1346697211265564,0.8653302788734436
0.019136548042297363,0.9808634519577026
0.1838861107826233,0.8161138892173767
0.4404408931732178,0.5595591068267822
0.7204557061195374,0.27954429388046265
0.6622659265995026,0.33773407340049744
0.7553257346153259,0.24467426538467407
0.5809922218322754,0.4190077781677246
0.5513992607593536,0.44860073924064636
0.04727327823638916,0.9527267217636108
0.519754022359848,0.480245977640152
0.5244204998016357,0.47557950019836426
0.31307119131088257,0.6869288086891174
0.7257110774517059,0.27428892254829407
0.014422953128814697,0.9855770468711853
0.7720302641391754,0.22796973586082458
0.6995641589164734,0.3004358410835266
0.357441246509552,0.642558753490448
0.7254420816898346,0.2745579183101654
0.16502225399017334,0.8349777460098267
0.7410235702991486,0.25897642970085144
0.4807429313659668,0.5192570686340332
0.019726037979125977,0.980273962020874
0.42158615589141846,0.5784138441085815
0.7200945615768433,0.27990543842315674
0.6795885264873505,0.32041147351264954
0.6879596710205078,0.3120403289794922
0.6418652832508087,0.3581347167491913
0.10986953973770142,0.8901304602622986
0.2885834574699402,0.7114165425300598
0.5139460861682892,0.4860539138317108
0.21542459726333618,0.7845754027366638
0.01173102855682373,0.9882689714431763
0.32067012786865234,0.6793298721313477
0.35334330797195435,0.6466566920280457
0.0442655086517334,0.9557344913482666
0.7362461090087891,0.26375389099121094
0.012322604656219482,0.9876773953437805
0.49738413095474243,0.5026158690452576
0.13911378383636475,0.8608862161636353
0.8706745505332947,0.12932544946670532
0.3725464344024658,0.6274535655975342
0.7799345105886459,0.22006548941135406
